cid,text,author,votes,heart,paid
UgzITTv1U1hY-EoDCHl4AaABAg,"ഇത് എങ്ങനെയാ തലയില്‍ പിടിച്ചു നിര്‍ത്തുന്നത് അതിന്റെ ട്യൂട്ടോറിയല്‍ വീഡിയോ cheyamo",Ivine George,23,False,None
Ugz65vzgJ0jlqtAhvsR4AaABAg,"ഇത്രേം ഈസി ഒക്കെ ചെയ്യുന്നത് എനിക്ക് ഇഷ്ടം അല്ല ",Sergio Ramos,5,False,None
Ugyes5wGE4ZQE0M_JmV4AaABAg,"പറഞ്ഞപ്പോ എത്ര പെട്ടെന്ന് kaijelle",KL ALIYANZ,0,False,None
UgxJE78C4FbgCkQ7jjF4AaABAg,"ന്താണെടോ... നമ്മക് ഉപകാരപ്പെടുന്ന vedio ചെയൂ.... ഇത് ഒന്നും manaslaayilalo",commercianz,0,False,None
UgyHewOzgskR3a3eW7J4AaABAg,"ആന്റ് ഒരു റയൽമാഡ്രിഡ് ",ASLAH productions,0,False,None
UgyfFx9Gi1nj3zqjlSt4AaABAg,"ആ കാർഡിൽ പൈസ ഉണ്ടാണവോ ",Afsal Afsal,0,False,None
UgxG2_6mqaTZya1mfkJ4AaABAg,"Enthaa അഭിനയം  ഒരു അവാർഡ് തരട്ടെ",Midlaj Midhu,0,False,None
UgxeMxfhGRGHRhavXvl4AaABAg,"Card ഇൽ paisa ഉണ്ടെന്നു പറഞ്ഞില്ലോ ",VIshnu Tk,0,False,None
UgxhyzoK486MNqdZ8Id4AaABAg,"Card വെച്ചിട്ട് എന്തോന്നാ എന്ന പറഞ്ഞത്? 2 നായ്ക്കാട്ടമോ?",Indian,0,False,None
Ugw703WBGa0CPrik4dN4AaABAg,"ചെട്ടൻ ഫുട് ബോളിൽ അരുടെ ഫെ തണ്",Jayesh p Pilakal,0,False,None
Ugz6J-IMvTvxYseCbMh4AaABAg,"Bro long freestyle videos വേണം ബ്രോയുടെ വീഡിയോസ് കാണുമ്പോൾ ഒരു ഹരമാണ്",Nizil freestyle,2,False,None
Ugz924o427XOzb-Tn5Z4AaABAg,"ചെയ്തു നോക്കാം",Nizil freestyle,0,False,None
Ugx5R7HLe8xuYjgVoBp4AaABAg,"ചേട്ടന് ഏത് ഫുട്ബോൾ പ്ലെയർ ആണ് ഇഷ്ടം",Bazil  Faizy,0,False,None
UgxYAau8gwL_3-ZZX3N4AaABAg,"Insha allah... നമുക്ക് അടുത്ത സീസണിൽ cup നേടാൻ കഴിയട്ടെ... ",™MҒβ ΩҒҒICIΔL™,0,False,None
Ugy1LVsGhZWWolOEk5x4AaABAg,"ഇനിയും പ്രാക്ടീസ് ചെയ്യൂ ഉയർന്ന നിലയിൽ എത്തൂ ",HAFIZ NIHAL MOHAMMED,7,True,None
Ugzr2Rd8TSLgU-F8u4R4AaABAg,"അപാരം തന്നെ",SHADIN,0,False,None
UgwggXuVur0dzWm5SAV4AaABAg,"മ്മ്മം സമ്മതിക്കണം ഇതൊക്കെ എങ്ങനെ സംഭവിക്കും ",Rinshad Rinshu,0,False,None
UgxjO3Rd_jwkyBX75FJ4AaABAg,"വല്ലോം പറ്റിയ സിമ്പിൾ skills കാണിക്ക്",PIKACHU FF,1,False,None
UgyPdtHR5AWhqB5gpIl4AaABAg,"ഇത് അബാസിയ പാർക്കാണോ ?????",Zentrue!!,0,False,None
UgyUZq4jkqFGyXOqTn94AaABAg,"Neymar vs messi ആൾക്കാർ എടുത്തു ചോദിക്ക്",Albi Pa,0,False,None
UgwD7pJF5wLqFKOz3Vt4AaABAg,"ഇതൊക്കെ കണ്ടു ഇരിക്യാനെ പറ്റു",Seetha mohanan Seetha mohanan,1,False,None
UgwFzcJNqFH0ODnk-QR4AaABAg,"Malayalam ഇട്ടപ്പോ അതും കണ്ടു.... English ഇട്ടപ്പോ അതും കണ്ടു ",Naseef !!!,2,True,None
UgzBmywv_QwWFMBoklF4AaABAg,"അതന്നെ",Muhammed Musthafa,11,True,None
UgyApA6fGdmWiBvJrXp4AaABAg,"  കഴിവ് ",Diya P,0,False,None
Ugx7huS6qAvIrQqqpPh4AaABAg,"നല്ല കഴിവ് ",MAX HUB,0,False,None
UgxGhybF0IOzeLsWbfp4AaABAg,"9th le test ലെ tarun ഉം ഇതേ സ്വഭാവം ആണ് ഡിപ്രെഷൻ അടിച്ചിരിക്കുമ്പോൾ നന്നായിട്ട് thinnuka",MV LOVER FF,0,False,None
Ugx7E9BySI3l6dBhIEZ4AaABAg,"Bro ഒരു പെണ്ണായാൽ കറക്റ്റ്",TALKS WITH ME,0,False,None
Ugzg3jQUxzCKI7YQVi14AaABAg,"കീബോർഡ് എല്ലാ പിയാനോ എന്നാണ് പറയുക",Rishin fidha,0,False,None
UgzmE7aG0MdwzK4UW594AaABAg,"Piano പഠിക്കുന്നുണ്ടോ",Bts fan girl 💜😚,0,True,None
Ugx8-R-YP87wyJxhZvx4AaABAg,"തോറ്റവൻ തോൽക്കാൻ വേണ്ടി അടിച്ചത് പോലെ",Sulfeekh Sulfi,21,False,None
UgxSu5ODqUCjpggpQwp4AaABAg,"അണ്ണൻ വിട്ടു കൊടുത്തത് ആണ് ",Manjappada Editz,31,True,None
Ugy7rifoddebC9k6OAl4AaABAg,"അത് തെറ്റാണ്",Salma Hussein,4,False,None
UgwymjeqwJJ6hSgwKWx4AaABAg,"സൂപ്പർ ആക്ടിങ്",Majeed Dhaniya,0,False,None
UgyDItuuy5I2qZ3jgRJ4AaABAg,"അറിഞ്ഞുകൊണ്ട് conil കൊള്ളികാതെ സിടിലോട്ട് അടിച്ചു കളയുന്ന നമ്മടെ sjr",Gladden Xavier,31,True,None
UgyZIcB9tJMaH2abLid4AaABAg,"ബാബു നമ്പൂതിരി : ആക്ടിങ്....... ",NAZIM GAMER,0,False,None
UgyIjbDNGsXCcDgJOn54AaABAg,"മെസ്സി",Liji Rejeesh,1,False,None
UgxBDrJC82kmg80la2l4AaABAg,"Nee ഇവിടുത്തെ ആണോടാ",sinan wrestling news,0,False,None
UgyWGkyNs1FR9m2kEct4AaABAg,"അപ്മാനം",Sergio Ramos,0,False,None
Ugw0-ZSbPJYaPdaZTad4AaABAg,"അതു പാവം",Ayush Ayush,0,False,None
UgwQxvLpjdwq3bbMVvx4AaABAg,"കഷ്ടം ഓടടാ",DoN adam,0,False,None
UgyXuYCkkVjkGeZA_s94AaABAg,"നീ",Rayyan,0,False,None
Ugwg4UsOKbSHmQwLWI94AaABAg,"അവൻ അടിക്കുന്ന കണ്ടാൽ അറിയാം കൊള്ളിക്കാത്ത ആണ് എന്നു അവനു ഇത് എല്ലാം സിമ്പിൾ ആണ്",freek style,0,False,None
Ugx_ZUU2k_m5M1IRcUp4AaABAg,"അതു കുഴപ്പമൊന്നുമില്ല",SUNEESHA,0,False,None
Ugyy2zerLjgL6RIrtaB4AaABAg,"Hai സുഖമാണോ ",Muhammed Rishad,0,False,None
UgzvKlc0lfCCHOMYWtx4AaABAg.9Znqf16ie0A9_9MA-oEorY,"യെസ് bro",Oscaraadhi,1,False,None
UgxsGMDQ4L72CG-rd-J4AaABAg.9ZhVP2lwgmU9ZrdzpWcx-F,"ചിരിപ്പിക്കല്ലേ",ALG GAMING,1,False,None
UgxQFNn87inpRORyXh54AaABAg.9Zeio-OnN249Zre-fjYkxr,"ചിരിപ്പിക്കല്ലേ",ALG GAMING,0,False,None
Ugyiyedy0p8Kx4mvnyt4AaABAg.9Zg0rrfRSzA9Zre1YdmjuG,"ചിരിപ്പിക്കല്ലേ",ALG GAMING,0,False,None
UgyMTNhZkjcKlu0P7zh4AaABAg,"കേരള ബ്ലാസ്റ്റേഴ്‌സ് ",Rifad mon,5,False,None
UgzZ7a3WpxIEYwo2lDd4AaABAg,"ബ്ലാസ്റ്റേഴ്‌സ് ",Master,3,False,None
Ugxj6j68YZ0un8WCVUt4AaABAg.9ZhY_liDM5u9Zre0qZLggU,"ചിരിപ്പിക്കല്ലേ",ALG GAMING,2,False,None
UgxJJxJkuQkXKzGHN1d4AaABAg.9Zh6NzF4B-79Zre2hDcZzU,"ചിരിപ്പിക്കല്ലേ",ALG GAMING,0,False,None
UgwrYsVoDfib-QrZPnx4AaABAg,"ബ്ലാസ്റ്റേഴ്‌സ് ",Deepak Deepak,0,False,None
UgzFIDCw27ikya1AD6N4AaABAg,"ബ്ലാസ്റ്റേഴ്‌സ് ",Ashmil ANU,0,False,None
UgxfHgDdK_eWbFr0oBt4AaABAg,"മഞ്ഞപ്പാടാ ",SREEHARI,0,False,None
UgwmiBRJXXHI1Vcejul4AaABAg,"ഹൈദരാബാദ്",#𝘴ꫝꪮ𝘳𝓽𝘴#,2,False,None
Ugw-KD9WlWwQi8yVp6N4AaABAg,"കേരള ബ്ലാസ്റ്റേഴ്സ് ",Prince P,1,False,None
UgwgXRO7Mg3BRN5nLwx4AaABAg,"ഹബീബി കം ടു കേരള ️️️",Abdusalaam Bp,0,False,None
Ugyg4cxZYwc9xJkJY-l4AaABAg,"ബ്ലാസ്റ്റേഴ്‌സ്",Nishidha Nishi,0,False,None
Ugy-mKKaHTGQuQ1XoIx4AaABAg,"ബ്ലാസ്റ്റേഴ്‌സ് ",K B F C    T A L K E R,1,False,None
Ugyg6LWLxqcMEHJ9zF14AaABAg,"ബ്ലാസ്റ്റേഴ്‌സ്",Mani maniettan,1,False,None
Ugy7Kc6wWjlfijNOonp4AaABAg,"ചളി എനിക്ക് ഇഷ്ടല്ല പക്ഷേ ikka പറഞ്ഞപ്പോൾ അറിയാതെ ചിരിച്ചു പൊയ്യ് ",IKKURU,1.2K,True,None
UgwI5DAFWfk1FGfoeAV4AaABAg,"റയൽ മാഡ്രിഡ്‌ ",Vishnu_Vk7,20,False,None
UgxuK8MPDEIEL53ViGp4AaABAg,"ഒരാൾക്ക് പണി കൊടുക്കാൻ കിട്ടുന്ന ഒരു അവസരവും പാഴാക്കരുത് ലെ Sjr",_Anagha_,127,True,None
UgzRKvuAqqwcqsPDalh4AaABAg,"മര്യാദക്ക് പത്തു juggling പോലും ചെയ്യാൻ അറിയാതെ ഇത് കാണുന്ന ഞാൻ എന്തായാലും പൊളി",Naseef !!!,49,False,None
UgwEo7tnpPDX1S7Yj8N4AaABAg,"കാണികളുടെ അലർച്ചേം whistle അടിയുടെ ശബ്ദവും കാരണം നന്നായി കമെന്ററി ശ്രേധിക്കാൻ കഴിഞ്ഞില്ല.but any way your skill ",™MҒβ ΩҒҒICIΔL™,32,True,None
UgzrTwJ4UTOqtMmVQe54AaABAg,"ഇത് കേരളമാണ് തടി കേടാകാതെ നോക്കിക്കോ....",ㅤㅤㅤㅤㅤ@©𝙏𝙞𝙥 𝐓𝐎𝐏 🎀,145,False,None
UgypEZDydXZx8qqTV8l4AaABAg,"Hi All Thanks to each & every participant.  വിന്നേഴ്സ് ആയി തിരഞ്ഞെടുക്കപെട്ടവർ ഉടൻ തന്നെ ബന്ധപ്പെടു ഈ കംമെന്റിനു തായേ കമന്റ്‌ ചെയ്യൂ. 2 ആഴ്ചയ്ക്ക് ഉള്ളിൽ (Before Dec-10) ഈ കംമെന്റിനു തായേ വിന്നേഴ്സിന്റെ കമന്റ്‌ വന്നിട്ട് ഇല്ലെങ്കിൽ പുതിയ വിജയികളെ തിരഞ്ഞെടുക്കുന്നത് ആയിരിക്കും. ഒരു giveaway കൂടി ബാക്കി ഉണ്ട് അതിന്റെ വിജയിയെ ഇൻസ്റ്റാഗ്രാമിൽ ആയിരിക്കും പ്രഖ്യാപിക്കുന്നത്. Giveaway കിട്ടാത്തവർ വിഷമിക്കണ്ട അടുത്ത തവണ പൊളിക്കാം. സ്ഥിരം വ്യൂവേഴ്സിനെയും കമന്റ്‌ ചെയുന്നവരെയും ഉൾപ്പടുത്തി ഉള്ള giveaway ആയിരിക്കും അടുത്തത് ",SjR Freestyle,62,False,None
Ugw1W-PDRG96DeGoiSV4AaABAg,"മൂക്കിനു കിട്ടാഞ്ഞത് ഭാഗ്യം ",LᴀᴛʜᴇᴇF MᴜʜᴀᴍᴍᴇD,20,False,None
Ugy3k27Lub1ZMVoMifV4AaABAg,"നീ ഇനിയും ഉയരങ്ങളിൽ എത്തും ",m4 tech fans,28,True,None
UgyRzorA_QSM_SKjeVR4AaABAg,"അയ്‌വാ പൊളിയെ....!! ",Vijay official page malayalam,62,True,None
UgyfP4ioj34bbg0pH2l4AaABAg,"ബൈക്ക് വിക്കാനുള്ള വ്യാജേനെ ഫുട്ബോൾ ടീമിൽ ഇടം നേടാനുള്ള സൈക്കോളജിക്കൽ മൂമെന്റ് ",PAULACHAN KS,277,False,None
Ugwz_w8KFJvIMrWoCbx4AaABAg,"ഈ 3 പെരുകളെല്ലാം അദ്യമായിട്ട് കേൾക്കുന്ന ഒര് FOOD BALL PLAYERaയ Le ഞാൻ",khaby00,258,True,None
UgwP_gVm2UUbZLKhrCR4AaABAg,"നിങ്ങളുടെ വളർച്ച ആർക്കും തടുക്കാൻ പറ്റില്ല..!",༒︎മിന്നൽ മുരളി༒︎,127,False,None
UgxV-8Q59mvEZatU_8R4AaABAg,"വെറും വാഴ അല്ല വാഴ pro max... ",TEAM MACHOOS,206,True,None
Ugz0xJRzu3HreVcId1Z4AaABAg,"ഞാനും കൂടത്തയ്ക്കാരനാണ് ഒന്ന് പിൻ  ചെയ്യുവോ   ️️️",MARCOS,56,True,None
Ugxt4W4mGwniUU6Sgi54AaABAg,"എന്നെ pin ചെയോ ",CR7 MOTIVATION STAR,39,False,None
Ugw-FmdidJBTDJ1aYst4AaABAg,"ഇത്രയ്ക്ക് വേണമായിരുന്നോ ഒരു രക്ഷയുമില്ല പോളി സാനം ഉടായിപ്പ്  ആണ് സാറേ മെയിൻ ",Belva._.Editzz,34,False,None
UgzR4NIs3yB_FoYiBh14AaABAg,"ഫുട്ബോളിനെ"" ഏറെ ഇഷ്ടപ്പെടുകയും അതിലുപരി പാവപ്പെട്ടവർക്ക് ഭക്ഷണം കൊടുത്ത നിങ്ങടെ ആ മനസ്സും ",༒സുമേഷ് Fans༒,1.1K,True,None
UgxGF5yZWKLefenWX314AaABAg,"മനുഷ്യത്വം അതിനപ്പുറം മറ്റൊന്നുമില്ല.. ",𝙰𝚂𝙷𝙸𝙺 𝙺𝙹,345,False,None
Ugw5P3GAf4pqt9t6nSJ4AaABAg,"നിങ്ങളുടെ സ്കിൽ കണ്ടു ഞാൻ പഠിച്ചത് നിങ്ങൾ പോളിയാണ് ",Aysha Pa,2,False,None
Ugx_vUJJXE4k96zUPg94AaABAg,"സംഭവം പൊളി ആണ് എന്താണ് ബായ് ഏറ്റവും അവസാനം സംബവിച്ചത് ",AKKU ENTERTAINMENT,93,True,None
UgwYUmtID_wf2XxOnZ54AaABAg,"അടുത്ത വരും ഭാവികാലങ്ങളിൽ നമ്മുടെ കേരള ബ്ലാസ്റ്റേഴ്‌സ് ടീം ആണ് ningal",PANDA Jr,3,False,None
UgzRtWzxNNB0YppH1YR4AaABAg,"രണ്ടുപേരും വിഷയം",AFI 777,105,True,None
UgxrjwHuL51djS17bYV4AaABAg,"കിടു ",THE wasp,3,False,None
Ugyqp07RsNTUhHD-HTh4AaABAg,"നെയ്മർ ഫാൻസ്‌ ലൈക്‌.........",Saneeb Asheer,43,True,None
Ugy-QRgCTvRHuXDbDsZ4AaABAg,"Indian national Qualifiers ഇൽ ടോപ് 8 വരെ എത്താൻ സാധിച്ചതിൽ സന്ദോഷിക്കുന്നു  എന്റെ രണ്ടര വർഷത്തെ ഫ്രീസ്റ്റൈൽ ട്രെയിനിങ്ങിൻറെ റിസൾട്ട്‌ ആയിട്ടുള്ള നല്ല ഒരു നേട്ടം തന്നെ വരും വർഷങ്ങളിൽ ഇനിയും ഉന്നതിയിൽ എത്താൻ തീർച്ചയായും പരിശ്രമിക്കുക ",SjR Freestyle,35,False,None
UgwEy-X5xc8-A9N_JUt4AaABAg,"SKIL AkA യുടെ എല്ലാ മാന്യ പ്രേക്ഷകർക്കും ഹൃദയം നിറഞ്ഞ ഓണാശംസകൾ ",Die Hard Football Lover,32,True,None
UgwiZieG-4CZKLp-zLZ4AaABAg,"ആരുടേയും കണ്ണ് തട്ടാതിരിക്കട്ടെ️",Bava M,23,True,None
Ugx8H7hvgT3yCmPjsH14AaABAg,"ഹെർസ്റ്റൈൽ  പൊളിച്ചു ഇതുപോലെ വേറെയും കാണുമോ",subin,77,True,None
UgydqBiei0y8vBJGVBB4AaABAg,"മലപ്പുറം അല്ല എന്ന് എടുത്ത് പറയുമ്പോയെ  മനസ്സിലാവില്ലേ മലപ്പുറത്തിന്റെ range ",OORUTHENDI life,505,True,None
Ugy-TnTLT1nl0rZ4pKp4AaABAg,"മലപ്പുറം അല്ലെ...?അങ്ങനെ വരാൻ വഴിയില്ലല്ലോ KL1️",seleção forever 💛,136,True,None
UgyTROSJQTFYEhKKxfl4AaABAg,"10 വയസ്സുകാരൻ ആവണം എന്നില്ല അതിലും ചെറിയ കുട്ടി ആണേലും Hardwork matters ",AFAL,293,True,None
UgxjbSe7bOIB__dl2-14AaABAg,"Juggling അറിയുമങ്കിൽ സ്കിൽസ് ഒക്കെ ഈസി ആയിട്ട് പഠിക്കാവുന്നതേ ഉള്ളു അതുകൊണ്ടു എല്ലാവരും ജഗ്ഗ്‌ലിംഗ് സെറ്റ് ആകു ",SjR Freestyle,220,False,None
Ugx7Yt9w7ox1wk8OlxJ4AaABAg,"കയ്യടി മക്കളെ ഞമ്മക്ക് power കാട്ടണ്ടേ കോഴിക്കോട് ",AFAL,42,True,None
UgyEdNFHZozPl7Wb7cl4AaABAg,"Guys വീഡിയോ ഇംഗ്ലീഷിൽ ആണ് കാരണം redbull ഇന്ത്യയുടെ പേജിലും feature ചെയ്തിരുന്നു. നമ്മക് നമ്മടെ മലയാളം വീഡിയോസ് ഓക്ക് നമ്മളെ സ്വന്ധം ചാനലിൽ അങ്ങോട്ട് ചെയ്യാ  Kerala Blasters ഇൻ വിജയാശംസകൾ കമന്റ്സിൽ നേരു ",SjR Freestyle,16,False,None
UgznAEsKXGQGJj5_OzJ4AaABAg,":20 പൊളി മുത്തേ ആ ഒരു കോമഡി കൊണ്ട് വീഡിയോ മൊത്തം കണ്ടു ",IG RAMBO,106,False,None
UgyjkxITyaWSrb34Z6d4AaABAg,"ചെലോൽത് റെഡ്യാവും ചെലോൽത് റെഡ്യാവൂല . ഏതായാലും അന്റെ റെഡ്യയായി .",Sinu Freestyle,17,True,None
Ugzp0g_B7O39i2f2nPd4AaABAg,"സൂപ്പർ ",jubair shan shanu. jr,3,False,None
UgxiCjkhClssRNZX9FN4AaABAg,"ഇത്പോലെ വലിയ ഒരു വേദിയിൽ പ്രദര്ശനത്തിന്ന് ഉള്ള അവസരം ആദ്യമായിട്ട് ആണ് കിട്ടിയത് നിങ്ങളുടെ എല്ലാരുടെയും പ്രോത്സാഹനം ഉണ്ടെങ്കിൽ ഇനിയും അവസരങ്ങൾ കിട്ടും ",SjR Freestyle,82,False,None
Ugzl5dWL2Ij-YeA2GB94AaABAg,"Uvays bro ഞങ്ങളുടെ നാട്ട് കാരൻ ആണ് ",MS TECH VLOGZZ,4,False,None
Ugwkx8zd2Goxb4XUIJh4AaABAg,"ഫുട്ബോളിനെ   ഇഷ്ട്ടം   ഉള്ളവർ   like  അടി",abbaskutty koyasan,21,False,None
Ugxd_m93sO8MmEXoTuB4AaABAg,"അടിപൊളി സ്കിൽ rare skill",Fatah Sanu,3,False,None
UgxQsI43PNpxBV9Yptl4AaABAg," മലയാളം ഫുട്ബോൾ യൂട്യൂബ് ചരിത്രത്തിൽ ഇതാദ്യമായി ഇങ്ങനെയൊരു വീഡിയോ  PART-1  ",SOCCERIST,64,True,None
UgychyuIN3aAAeJjLEt4AaABAg,"ഇവനു മുടി ഇല്ലേ??നിന്റെ വീഡിയോസിനു വേണ്ടി കട്ട വെയ്റ്റിംഗ്",FC MOUNTAIN EAGLES,4,True,None
UgzxIc6JQm1wMkCVDVN4AaABAg,"Bheeshma പർവം ഇറങ്ങിയത് തന്നെ മുംബൈക്ക് തിരിച്ചടി ആണ് .. എപ്പോഴും ജാവോ അത് isl ഫുട്ബാളിലും അങ്ങനെ thanne",Younus Karama,5,False,None
UgyYbmiuIFxg3hciIHB4AaABAg,"ഹിറ്റമാൻ ഫാൻസ് ഒക്കെ എവിടെ ഒളിച്ചു എന്നറിയില്ല... ",Prince Raja,0,False,None
UgyK8OYJewsT1_oCAQN4AaABAg,"ധോണി retired അയനല്ലത് ആകെ  ഒരുകളി കളിച്ചു വേറെ എല്ലാം ",biggest true,1,False,None
UgyknMr2g9ODZfyNEkx4AaABAg.9a1ECTQDdzS9a1P7WWjX46,"ഇനിയില്ല",Vassuannans talk gaming,0,False,None
UgyknMr2g9ODZfyNEkx4AaABAg.9a1ECTQDdzS9a2TOW1GUx2,"എന്തിനാണാവോ ഇനിയും ഒരു Auction ",sejin jose m,0,False,None
UgzlTQOQ2RR5V6AnWkJ4AaABAg,"രോഹിത് അത് leval ",status blog,2,False,None
UgzZ9NwO2jZq2U1PwI14AaABAg,"കൊൽക്കത്തക്ക് എതിരെ 5 വിക്കറ്റ് അല്ലെ.",Mehaboob Vt,0,False,None
Ugxa34VqNu5NxsRAIjl4AaABAg,"Ipl ഫോം നോക്കണ്ട കഴിഞ്ഞ world cup നോക്കിയാൽ മതി. Ipl from out ആയിട്ട് രോഹിത് അടിച്ച century",Ajith dev nandha,31,False,None
UgyuLmCJVM0_o-AG7XJ4AaABAg,"തീയിൽ കുരുത്ത രാജാവാണവൻ തിരികെ വരും മുറിവേറ്റ സിംഹത്തിന്റെ ഗർജനം അധിഭയാനകമാണ്.... Come back കിംഗ്ഗ്ഗ്ഗ്ഗ്.... ",ARP,8,False,None
UgwveBiyE926_s2z8-14AaABAg,"ഐപിഎല്ലിൽ കളിക്കുന്ന form ദേശീയ ടീമിൽ തുടരണം എന്നില്ല",Jenu Mathew🇮🇳,11,False,None
UgxitNqIjznBrAwQi094AaABAg,"പക്ഷേ കാലം കഴിഞ്ഞു എന്ന് വിചാരിച്ചവർ ഒക്കെ ഇപ്പോള് fomil ആണ്",Jenu Mathew🇮🇳,12,False,None
Ugw4n8gmB9OWPrtTmd14AaABAg,"ഐപിഎൽ ഒന്നും നോക്കണ്ട ഇന്ത്യയ്ക്ക് വേണ്ടി കളിക്കുമ്പോൾ കളി വേറെ ആയിരിക്കും ഇവരുടെ",Ullas U,14,False,None
Ugw4n8gmB9OWPrtTmd14AaABAg.9_xPs-4EBcp9_xctyAtNbF,"രോഹിത് ഇന്ത്യൻ ടീമിന് വേണ്ടി കളിക്കുമ്പോൾ ഉറപ്പായി ഫോമിൽ വരും",Ullas U,2,False,None
UgyHAvnKjJTad4tpRvN4AaABAg,"ഞാൻ മുംബൈ ആരാധകൻ ആണ് ബൗളിംഗിൽ പോരായ്മകളുണ്ട്  പോള്ളാർഡ്  ഔട്ടായി പോയപ്പോൾ വാലേ വാലേ പോയി ഒരു ആൾ റൗണ്ടർ കുറവുണ്ട് അത് നികത്താൻ ഉള്ള ആൾ മുംബൈ ടീമിലുണ്ട് അർജുൻ ടെൻഡുൽക്കർ ഒരു അവസരം കൊടുക്കണം ഹാർദിക് പാണ്ടിയെ പോലെ ആകാൻ കഴിയും അല്ലെങ്കിൽ മുംബൈ തോൽവി ആയിരിക്കും ആൾ റൗണ്ട് റുടെ കുറവ്  നികത്താൻ അർജുൻ തെണ്ടുൽക്കർക്ക്   തീർച്ചയായും കഴിയും ",Ponmana kattil mekkathil Sri Bhadrakali Temple,0,False,None
UgzY9sEXEZ-rhXUzibN4AaABAg.9_mo8Kdw5qw9_mripoUPMa,"പുള്ളി അതിസമ്പന്നൻ ആയിക്കൊണ്ടെ ഇരിക്കുക അതിനു കുറവ് ഒന്നുമില്ല fund കുറച്ച് കാണും അതാണ്",Jenu Mathew🇮🇳,2,False,None
UgxkL05SXpB-cSFBBsB4AaABAg,"ഏതുകളിയുടെയും ഗതി മാറ്റിമറിക്കാൻ കഴിയുന്ന ഒരേ ഒരു ടീം ",Suhail Kadakkaden,4,False,None
Ugy_127KNnhXDsdCcF54AaABAg,"CSK is back. എല്ലാ ടീമുകളും കരുതി ഇരുന്നോ. ",Sports India Broadcasting,4,False,None
UgyYWVypYMCqbqQka7p4AaABAg,"നോ. പ്ലായോഫ് csk",Bibas R,0,False,None
Ugwq-iMkhvnTd_FZ29l4AaABAg,"4 കളി തോറ്റപ്പോഴേക്കും വിലകുറച്ചു കണ്ടവൻ മ്മാർക്കുള്ള ചുട്ട മറുപടി",Al Malayali Al Malayali,5,False,None
UgzycrgjTqYCsKSw6nh4AaABAg,"അവസാന ഓവറുകളിൽ പരാഗ് ആളി കത്തി.ആ തീയിൽ നിരവതി പേര് വെന്ത് മരിച്ചു.ഒന്ന് പോടോ",Muhammed Suhail,5,False,None
UgwTcy3coy-M0Ty9aM54AaABAg,"Tymal mills ആദ്യമത്സരം മുതൽ മോശമല്ലാത്ത പ്രകടനം ആവശ്യസമയത്ത് വിക്കറ്റുകളും എന്തുകൊണ്ട് അദ്ദേഹത്തെ ഇന്നലെ മുംബൈ കളിപ്പിച്ച് ഇല്ല അതൊരു മോശം തീരുമാനം തന്നെയാണ്  മുംബൈ തിരിച്ചുവരും എന്ന് പ്രതീക്ഷിക്കുന്നു ഇതേ മാതൃകയിലുള്ള നാല് സീസണുകൾ മുംബൈയ്ക്ക് ഉണ്ടായിട്ടുണ്ട് അതുകൊണ്ടുതന്നെ വിശ്വാസം തന്നെയാണ് മുംബൈക്ക് ഉള്ളത്",ഹിറ്റ്മാൻ ആർമി 🇮🇳,3,False,None
Ugx6KJesek1IXN359k94AaABAg,"MI CSK ഇവർക്ക് എന്ത് പറ്റി ഇവർ രണ്ടിൽ ഒരാൾ Final വന്നാലേ IPL ആവേശം ഉണ്ടാകുകയുള്ളു",JacK SparroW,0,False,None
UgzNdi_4GCYgnj9-G714AaABAg,"അർജുൻ tendulkker ടീമിൽ  ഉണ്ടെന്നു കേട്ടു.. കളിപ്പിയ്ക്കുന്നില്ലെങ്കിൽ പിന്നെന്തിനാണ് ടീമിൽ  എടുത്തത്",Krishna. kc,1,False,None
UgzNdi_4GCYgnj9-G714AaABAg.9_cny1eRabG9_gbW1qmUnD,"പ്രഹസനം ",Nellikka Originals,0,False,None
Ugxon-JXMIPfijgf5Ut4AaABAg,"ഒരു ഒറ്റ സീസൺ കൊണ്ടാണോ നിങ്ങൾ CSK യെ വിലയിരുത്തുന്നത് വളരെ മോശം...... ",Jeevanraj,7,False,None
UgzN2qnhR9PcnfOAzFF4AaABAg,"ഞാൻ ശാരംഗ്. നാലു വട്ടം ചാമ്പ്യൻമാരായ ടീമാണ് ചെന്നൈ സൂപ്പർ കിങ്‌സ്. ഒന്നിലേറെ പ്രാവശ്യം ഫൈനലിലെത്തുകയും ചെയ്തിട്ടുണ്ടല്ലോ. കഴിഞ്ഞവർഷം (2021)ഐ പി എല്ലിൽ ചെന്നൈ സൂപ്പർ കിങ്‌സ് കൊൽക്കത്ത നൈറ്റ്‌ റൈഡേഴ്‌സിനെ ജയിച്ചിട്ടാണ് ചാമ്പ്യന്മാരായത്. അതുകൊണ്ട് ചെന്നൈയെ വില കുറച്ചു കാണേണ്ട കാര്യമില്ല.",v s,4,False,None
UgziA8TYmjTnfvfJlN94AaABAg,"പഴയ കണക്കുകൾ നോക്കി നിലവിലെ ടീമിന്റെ ഫോമിനെ വിലയിരുത്തേണ്ട കാരണം അന്ന് ടീമിനെ തിരിച്ചുകൊണ്ടുവരാൻ ചങ്കുറപ്പുള്ള ഒരു ക്യാപ്റ്റൻ ഉണ്ടായിരുന്നു.",Jishnu mahi msd,0,False,None
