cid,text,author,votes,heart,paid
UgyMu23Zs9ZTS_NuJUJ4AaABAg,"Save the date ൽ ഇനി സെൻസർ ബോർഡിനെ കൊണ്ടു വരേണ്ടി വരോ",Thejomation,75,True,None
UgyHlrM_6a9J8ZDCD1h4AaABAg,"എനിക്ക് ഇഷ്ടം ഉള്ള ഫാമിലി ആണ് ",Kunjoos Kunju,2,True,None
UgwLdLuMWN71Zj7fV9l4AaABAg,"വഖാർ യൂനിസിന്റെ ബോളിനേക്കാൾ കൂടുതൽ swing ചെയ്യുന്നു നിന്റെ അമ്മയുടെ മൂഡ് ഇജ്ജാതി ഡയലോഗ് ",Thejomation,24,True,None
UgzEqf_v2GxOv0pxDVp4AaABAg,"നിങ്ങൾക്ക് ഇത് ഒരു സീരീസ് ആക്കി ചെയ്തുടെ... അത്രയ്ക്ക് സൂപ്പർ ആയിരുന്നു. ഒരു കൺട്ടെന്റും ഇല്ലാത്ത പൊട്ട യൂട്യൂബ്ർസ് ന് 5 ലക്ഷതിന് മുകളിൽ സബ്സ്ക്രൈബ്ർസ് ഉണ്ട്. ഇത്രയും നല്ല വീഡിയോസ് ഇടുന്ന നിങ്ങൾ 1 മില്യൺ അടിക്കണ്ടവർ ആണ്. എത്രയും പെട്ടെന്ന് തന്നെ 1 മില്യൺ അടിക്കട്ടെ എന്ന് പ്രാർത്ഥിക്കുന്നു. ലവ് യു ഡിയർസ്. ",anju sinesh,288,True,None
Ugw4agmnb0rqZE3o9_R4AaABAg,"Day in my life ചെയ്യുന്ന നിഷ്കളങ്കരായ YouTubers നു ഈ കഥയിലെ കഥാപാത്രങ്ങളുമായി എന്തെങ്കിലും സാമ്യം തോന്നുന്നുണ്ടെങ്കിൽ അത് തികച്ചും യാദൃശ്ചിക൦ മാത്രം",Thejomation,611,True,None
UgwZyFXoT_3meubsb4d4AaABAg,"അതായത് പൊരിക്കുക  നിങ്ങൾ വേറെ ലെവൽ ആണ് ബ്രോ",jaff umer,0,True,None
UgwKyuqUk1GqjQS2aP54AaABAg,"റിയൽ റോസ്റ്റാന്നാ കരുതിയെ ആദ്യം... ",Krishna Krishna,24,True,None
UgxbZQEUXAS_urOKmCd4AaABAg,"Next ലക്ഷ്യം ഗോൾഡ് play ബട്ടന് ആണ് അപ്പോൾ പെട്ടന്ന് തന്നെ ആവട്ടെ കൂടെ ഞങ്ങൾ ഉണ്ട് ",Minhaj,20,True,None
UgwLDnEBNmGTMHJs3V94AaABAg,"ഓന്ത് നിറം മാറോ ഇതുപോലെ ",Thejomation,8,True,None
Ugypil0oQzQGzMyj1bt4AaABAg,"എടാ പോടാ കൊരങ്ങാ എന്നൊന്നും വേറെ ആരെങ്കിലും ഉണ്ടാവുമ്പോൾ വിളിക്കരുത് എന്നാണ് കല്യാണം കഴിഞ്ഞിട്ട് എനിക്ക് കിട്ടിയ ഒരു ഉപദേശം...  relatable",ummufaheema p,435,True,None
UgyTNJXNjy-LuF2sWEV4AaABAg,"എല്ലാം സൂപ്പർലാസ്റ്റ് ഒരു രക്ഷയും ഇല്ല ചിരിച്ച് ഒരു വകയായി..",Bhavya AV,209,True,None
UgyXoAMEyDEbxtngc_54AaABAg,"നിങ്ങളെന്ന പാട്ട് പാടിവാ ചെയ്യിന്ന് അതോ പാട്ട് കാരയുവാ ചെയ്യിന്ന്..അംഗമ്പാടിലെ പിള്ളേർ ഈനക്കാളും നല്ലോണം പാടും",RITHUVARNA K M,50,True,None
UgybQNBcBDXa65qOMLN4AaABAg,"Naptol അവതരണത്തിന് നിങ്ങൾ പോയിരുന്നേൽ അവരൊന്ന് നന്നായേനെ",David Moses,16,True,None
UgwC862jMDVta7IYTMd4AaABAg,"ദിനേശേട്ടൻ & സുലു സൂപ്പർ ആണ്.",Aneesh Kumar,0,True,None
Ugw6Q_sYBA-s8ibupkp4AaABAg,"ഇന്ദ്രജിത്ത് സുകുമാരൻ ന്റെ same acting face um",ISHQ MADEENA,0,True,None
UgxtYnv09vaKyG616gh4AaABAg,"മലയാളത്തിലൊന്നും ഇങ്ങനത്തെ സാധനൊന്നും പീടിയെൽ വിക്കൂല ",shamzclick,52,True,None
Ugx-o4dCCS78CP13kK54AaABAg,"പുഴുങ്ങിയ whatapp ഗ്രൂപ്പ്‌ .",Ruchikaram,140,True,None
Ugxpj_xOgPiMxVaO3YJ4AaABAg,"ഫോണിൽ വീഡിയോ കാണുന്ന ആളുകൾക്ക് സൗണ്ട് ന്റെ ചെറിയ പ്രശ്നം വരുന്നതായി ശ്രദ്ധയിൽ പെട്ടിട്ടുണ്ട് മൊബൈലിൽ ദയവായി ഹെഡ് സെറ്റ് ഉപയോഗിക്കാതെ കാണുമല്ലോ ",Malabari Cafe,53,False,None
Ugw2N2dL5hkRlw-my494AaABAg,"തുടക്കത്തിലെ ഒരു ഡൗട്ട് അടിച്ചു... സുലു ചേച്ചിടെ ഡയലോഗ്.... സംസാരം ആകെ ഒരു മാറ്റം... ",Akhila K,51,True,None
UgzSF4RdBjgn5JOOysV4AaABAg,"ഇതൊക്കെയുണ്ടെങ്കിൽ പിന്നെ എനിക്കു വേറെ നല്ല പെണ്ണിനെ കിട്ടില്ലേ",Thejomation,284,True,None
UgxjbclKmm26WBSykOJ4AaABAg,"പൂച്ചകണ്ണിന്റെ expression ",Vidhya Babu,113,True,None
UgyIWL7VjK3Y_50RjKl4AaABAg,"കഷ്ട്ടം ",Athira Manoj,7,False,None
UgyvY5CxuVX7YKhhx8p4AaABAg,"ദൃശ്യയത്തിൽ ഇഷ്ടപ്പെട്ട പരസ്യം പറയാവോ??? ",Malabari Cafe,131,False,None
UgzRFaIxQ1pTBFe58Qh4AaABAg,"മലയാള സിനിമയ്ക്ക് ഭാവിയിലെ   വലിയൊരു മുതലായിരിക്കും നിങ്ങൾ രണ്ടുപേരും.",Thakkamma samuel,9,True,None
UgxuG6-cUM-mgkGehoF4AaABAg,"സുലു കിച്ചൺ വൃത്തികേട് ആക്കും എന്ന് കരുതി hus നെ ആ പരിസരത്തേക്ക് അടുപ്പിക്കാത്ത ഞാൻ ",LITHU JAISON,32,True,None
UgyGTBmyPRGe6LPKAFh4AaABAg,"അക്ഷരാർത്ഥത്തിൽ ഇപ്പോഴാണ് വർക്ക് അറ്റ് ഹോം ആയത് അല്ലേ ദിനേശ് ചേട്ടാ",Anwar cm,17,True,None
UgyZ7jzZbABfB-6lCrR4AaABAg,"വന്ദെമാതരം എന്ന് പറഞ്ഞപ്പൊ ജയ്ഹിന്ദ്‌ന്ന് പറഞ്ഞ്‌ ഫോൺ വെച്ച്‌ ",Nayna *,67,True,None
UgwTBD0SJxi0CT_XROh4AaABAg,"ഇപ്പൊ ഇന്ത്യക്കാരാ കിടന്നു കരയുന്നെ... വേറെ നാട്ടിലൊന്നും നമ്മളെ കയറ്റുന്നില്ല ",praju p,48,True,None
Ugx-uynLfqWsO1SZqfB4AaABAg,"പൊന്നോ... എജ്ജാതി അഭിനയം... രണ്ടാളും പൊളിച്ചടക്കി... ഞാൻ ചിരിച്ചും ചത്തു... ",NOUFA''S VIBEZ,207,True,None
UgwJKqX8TXYDC8NoiC94AaABAg,"99% വീഡിയോയിലും ഭാര്യ പൊട്ടി...ഭർത്താവ് മിടുക്കൻ ബുദ്ധിമാൻ...ആ പാവത്തിന് പരാതി കാണില്ല...",MANU B PILLAI,797,True,None
UgyEgFeA6Q97bE4gZnt4AaABAg,"സുലൂനേ കണ്ടപ്പോ മരണവീട്ടില് പട്ടുസാരിയുടുത്ത് മാത്രംപോകുന്ന എന്‍റെ വല്ല്യമ്മയേ ഒാര്‍മ്മ വന്നൂ",Krishna Kichus,466,True,None
UgxdENNtxtN62nOEWLJ4AaABAg,"ദിനേഷേട്ടന്റെ മുഖത്ത് വരുന്ന ഭാവങ്ങൾ അത് നല്ല രസമാണ്...സുലു ചേച്ചി മുത്ത് ആണ്",orchid,48,True,None
UgzmTHnKo_YB-GvM39J4AaABAg,"ഹഹ. സംഭവം കൊള്ളാം മച്ചാനെ.... ജോർ ജോർ  ചിരിച്ചു ഒരു വഴിക്കായി  keep going ",Sudhish Payyanur,199,True,None
UgzztSoD5LqV1oAO5lN4AaABAg,"ലാലേട്ടന്റെ മീശപിരി ഓർമ്മ വന്നു മാഷേ",Jithin Parameswaran,74,True,None
UgzLX9ofMqbOvxL-5HF4AaABAg,"ഏയ്യ് വലിയ വ്യത്യാസം ഒന്നുമില്ലാട്ടോ... .. Once a പ്രാന്തൻ always a പ്രാന്തൻ..",Krishna Krishna,40,True,None
Ugz0wahOM4TjwMXvXV54AaABAg,"Guys ഒരുപാട് പേരുടെ കംപ്ലയിന്റ് ആണ് നോട്ടിഫിക്കേഷൻ കിട്ടുന്നില്ല എന്നുള്ളത് നിങ്ങള്ക്ക് വീഡിയോ ഇഷ്ടപെട്ടാൽ മറ്റുള്ളവർക്കും ഷെയർ ചെയ്തു എത്തിക്കുമല്ലോ ",Malabari Cafe,159,False,None
UgwOY8b098y4N0IwOjB4AaABAg,"ദിനേശ് ഏട്ടാ പറയുന്നത് കൊണ്ട് വിഷമം തോന്നല്ലെ. ഇൗ episode sulu ചേച്ചി കൊണ്ടോയി. ",Jithin Parameswaran,192,True,None
UgyeUI9OfIrz5ZcPVb94AaABAg,"തുടക്കം കണ്ടപ്പോഴേ തോന്നി എന്തിനോ ഉള്ള പണി ആണെന്ന്.. ട്വിസ്റ്റ്‌ പൊളിച്ചു  Any way happy women''s day",SREEKALA KK,22,True,None
UgzPo5LwCnMExEIc27h4AaABAg,"പണ്ട് പുലി ആയിട്ട് ഇപ്പൊ പൂച്ച ആയിരിക്കുന്ന എല്ലാ ഭർത്താക്കന്മാർക്ക് വേണ്ടിട്ട് ഉള്ള episode.dineshettan and Sulu really superb",Anitha Gopi,232,True,None
Ugy73wlIiQgduJomuVZ4AaABAg,"ആദ്യം കണ്ടപ്പോ sad ആക്കി വിചാരിച്ചു പക്ഷേ നിങ്ങൾ പോളി ആണ് ദിനേശ് ഏട്ട",ANUZZ VLOG,74,True,None
Ugy5Rp2XucxD_AwZVVl4AaABAg,"മ്യാരകം വല്ലാത്ത twist ആയിപ്പോയീ കൈയ്യിലെ പൈസയും പോകൂല്ലാ മുണ്ടാണ്ടിരുന്ന ചെകിട്ടിന് സോയിരിയവും കിട്ടും ",ꪖꪑꫀꫀr ꪖ᥇ᦔꪊꪶ kꫝꪖᦔꪖr,13,True,None
Ugw7qaF11SyagzD8Bkp4AaABAg,"സൗണ്ട് മിക്സ്ക്സിങ് ചില അപാകതകൾ വന്നത് കൊണ്ട് ഹെഡ് സെറ്റ് ഉപയോഗിച്ച് വീഡിയോ കാണുന്ന ചങ്ങായിമാർക്കു ചില പ്രശ്നങ്ങൾ ഉണ്ടായതിൽ ക്ഷമ ചോദിക്കുന്നു ദയവായി ഹെഡ് സെറ്റ് ഉപയോഗിക്കാതെ കാണുക ",Malabari Cafe,55,False,None
UgxgFHFO5OVqxJcB45V4AaABAg,"ഈ അവസ്ഥയിലൂടെ കടന്നു പോയവർ നമ്മടെ ഇടയിൽ കുറേ കാണും അല്ലേ???ആദ്യമായാണ് നമ്മള ചാനലിൽ കയറിയതെങ്കിൽ മടിക്കേണ്ട ആ സബ്സ്ക്രൈബ് ബട്ടൺ അടിച്ചോളൂ ",Malabari Cafe,116,False,None
Ugx8D_G4cFfSHBMj_fF4AaABAg,"ചൈനയിൽ എല്ലാവരും മാസ്ക് ഇട്ടു നടക്കുന്നത് ന്യൂസിൽ കണ്ടപ്പോൾ അത്ഭുതം തോന്നിയിരുന്നു ഇപ്പോൾ മാസ്ക് ഇല്ലാതെ പുറത്ത് പുറത്ത് പോകുന്നത് ചിന്തിക്കാൻ പോലും ആവുന്നില്ല  സൂപ്പർ വീഡിയോ ",SREEKALA KK,55,True,None
UgyPq-8-Sqgm1kfgcRl4AaABAg,"വീഡിയോ കണ്ട് ചിരിച്ചാൽ മാത്രം ആ സബസ്ക്രൈബ് ബട്ടൺ അമർത്തിയാൽ അടിപൊളി ആയിരിക്കും ",Malabari Cafe,93,False,None
UgzpW5nd3bTTCJ8zNb54AaABAg,"3 മാസത്തെ ഇടവേളയ്ക്കു ശേഷം ആണ് നമ്മടെ വീഡിയോ വന്നേക്കുന്നത് കട്ട സപ്പോർട്ട് പ്രതീക്ഷിക്കുന്നു  ",Malabari Cafe,120,False,None
UgxDsCIyooVXraxtxaR4AaABAg,"ഇത് ശരിക്കും എന്റെ ലൈഫ് ആണ് എന്റെ മാത്രം അല്ല ഒട്ടുമിക്ക പെൺകുട്ടികളുടെയും ലൈഫ് ഇങ്ങനെ തന്നെ ആണ് ഏതെയാലും 3മാസത്തിനു ശേഷം ഉള്ള നിങ്ങളെ വരവ് പൊളിച്ചു",Nusaiba abdul hakeem,134,True,None
UgwbJM5yD6OxmQoqsj54AaABAg,"ദിനേശേട്ടൻ പേടിപ്പിക്കുന്നത് കണ്ടിട്ടുണ്ടോ? എന്നാ ഇങ്ങോട്ട് പോരെ ഞങ്ങടെ രതീഷേട്ടൻ നിങ്ങടെ ദിനേശേട്ടൻ  ",trOOOp,32,True,None
UgzxJ_7VfGaFTxO2DB54AaABAg,"ഇതൊക്കെയാണ് മോനെ content ... ഇതൊക്കെ ഉള്ളപ്പോൾ ആണ് ഓരോരോ ദാരിദ്ര്യങ്ങൾ ട്രെൻഡിങ്ങിൽ വരുന്നത് ..!!!",Arun Vijay,62,True,None
UgzvO4EZR7wouoFfAUV4AaABAg,"അർഹിച്ചിട്ടും ഒരുപാട് വൈകിപ്പോയി എന്നു തോന്നുന്നു . എന്തായാലും you guys made it !Congrats !",Popcorn by Lenjir Rajan,53,True,None
UgwNYCV5T-Xzb0uH3sB4AaABAg,"അല്പം പേടിക്കണോ?? എന്നാ ഇങ്ങോട്ട് പോരെ കൂടെ നിങ്ങടെ ദിനേശേട്ടനും ഉണ്ട് ഞങ്ങടെ രതീഷേട്ടൻ  ",trOOOp,2,True,None
Ugw7wrlE5xXmPLpZf794AaABAg,"6:13 ഒരുപാട് സന്തോഷം ബ്രോ പിന്നെ ജോലി തിരക്കിൽ ആയതിനാൽ ഇപ്പോ പഴയ പോലെ വീഡിയോസ് കാണാൻ പറ്റുന്നില്ല എന്തായാലും രണ്ടാൾക്കും പിന്നെ ജാൻവി മോൾക്കും 100 k ആശംസകൾ നേരുന്നു ഇനി ഉടനെ തന്നെ 1 മില്യൺ മൈൽ സ്റ്റോൺ എത്തട്ടെ ",VISHNU- കുമ്പിടി,28,True,None
UgyKWTDRW2CYrrh91Bd4AaABAg,"എന്നാലും എന്തായിരിക്കും സുലു ദിനേശന്റെ ചെവിയിൽ പറഞ്ഞ ആ പേര്???  Any Guess Guys????",Malabari Cafe,24,False,None
UgxvrckjhD5Il9OBgbZ4AaABAg,"ചെറുതായെങ്കിലും ചിരിച്ചെങ്കിൽ സബ്സ്ക്രൈബ് ചെയ്യുവല്ലോ അല്ലേ  ",Malabari Cafe,95,False,None
UgxodDZuaPeu4vf27dh4AaABAg,"അപ്പൊ ഞങ്ങളുടെ ഈ വീഡിയോ ഇഷ്ടമായെങ്കിൽ ലൈക്‌  ഷെയർ  കമന്റ്‌ ആൻഡ് സബ്സ്ക്രൈബ് ഔർ ചാനൽ പിന്നെ ആ ബെൽ ഐക്കൺ ഇനേബിൾ ചെയ്യാൻ മറക്കല്ലേ കേട്ടോ  ",Malabari Cafe,232,False,None
UgxH9alUdRWRnyZHjnN4AaABAg," ചിരിച്ചു ചിരിച്ചു ചത്തു... ഇപ്പൊ നടക്കുന്നത് തന്നെ... ന്നാലും ഇനി വീഡിയോ ചെയ്യുമ്പോൾ കെട്ടിയോനോട് ടേസ്റ്റ് ചെയ്യാൻ പറഞ്ഞാൽ ഓട്ടിക്കും .. Anyway keep it up the good wrk... 100k വേഗം ആവട്ടെ..",Ruchikaram,5,True,None
UgyJE4Cdg9zkSe9gQ-N4AaABAg,"ചെറുതായെങ്കിലും ഒന്നു ചിരിച്ചെങ്കിൽ സബ്സ്ക്രൈബ് ചെയ്യാൻ മറക്കലെ Link :  ",Malabari Cafe,56,False,None
Ugx1GY1r5z9I9xeZVzl4AaABAg,"ചക്കക്കുരു കൊണ്ട് ഇറ്റാലിയൻ ഡിഷ്‌ ഉണ്ടാക്കാൻ മനസ്സ് കാണിച്ച ആ ബോസിന്റെ മനസ്സ് ആരും കാണാതെ പോകരുത് ",ꪖꪑꫀꫀr ꪖ᥇ᦔꪊꪶ kꫝꪖᦔꪖr,107,True,None
UgyyOipoxGOLGs7uLcB4AaABAg,"മോഹൻലാൽ + വിനീത് ശ്രീനിവാസൻ = ദിനേഷേട്ടൻNB : ഫാൻ ഫൈറ്റുകാർ എന്റെ മെക്കിട്ട് കേറണ്ട ദിനേഷേട്ടന്റെ എല്ലാ വീഡിയോയും കണ്ട എനിക്ക് തോന്നിയ ഡ്യുവൽ മാനറിസം മാത്രമാണ്.... ഈ അഭിപ്രായം..",Al-Jusamar KV,136,True,None
Ugx1LqUClvR7ZXJF2ZR4AaABAg,"ദിനേശേട്ടൻക്ക് കുളിർമ കൂടി പോയ്‌ ..ദിനേശേട്ടന്റെ അഭിനയം മാരകം .......സുലുന്റെ ഇംഗ്ലീഷ് കേട്ട് ഞെട്ടിപോയി ",shamsa Rafnas,9,True,None
UgwgUcbpYFAt8iOMTup4AaABAg,"ഒരു ചോദ്യം  എന്തായിരിക്കും സുലു കണ്ടു പിടിച്ച പേര്??  any  guess??ചെറുതായെങ്കിലും ചിരിച്ചെങ്കിൽ സബ്സ്ക്രൈബ് ചെയ്യാൻ മറക്കില്ലല്ലോ അല്ലേ??  ലിങ്ക് :    ",Malabari Cafe,105,False,None
UgzfPZEaxcycutUJ2ql4AaABAg,"ചെറുതായെങ്കിലും ചിരിച്ചെങ്കിൽ  നമ്മടെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യാൻ മറക്കല്ലേ Subscribe :  ",Malabari Cafe,11,False,None
UgxfQAL7NH7Yk73RgXZ4AaABAg,"ചെറുതായെങ്കിലും ചിരിച്ചെങ്കിൽ നമ്മടെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യാൻ മറക്കല്ലേ Subscribe :  ",Malabari Cafe,5,False,None
UgzzIa2RMj3WUyGqYrF4AaABAg,"സലു ചേച്ചി പാടി തകർത്തു. .....പറഞ്ഞത് പോലെ ബാക്കി കൂടെ പാടൂ സേട്ട",Jasmin shareef,4,True,None
UgyUbQsB3FG4qJCtRiV4AaABAg,"കല്യാണം കഴിയാത്തേന്റെ വിഷമം മാറുന്നത് സുലുവിന്റെ പ്രകടനം കാണുംബോഴാ ആഞ്ജനേയ സ്വാമീ....",SUMESH IRITTY,129,True,None
UgwEkWTdnJmoXnAswwt4AaABAg,"ചെറുതായെങ്കിലും ചിരിച്ചെങ്കിൽ ഞങ്ങളുടെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യാൻ മറക്കല്ലേ Subscribe :  ",Malabari Cafe,1,False,None
Ugxfzml3DoNcWyKnAxp4AaABAg,"ചെറുതായെങ്കിലും ചിരിച്ചെങ്കിൽ ഞങ്ങളുടെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യാൻ മറക്കല്ലേ Subscribe :  ",Malabari Cafe,10,False,None
UgwtVAUQ_Jazl9UxVLd4AaABAg,"എവിടായിരുന്നു ഇത്രേം കാലം...Web Series കണ്ട് കൊറേ കാലത്തിനു ശേഷം ഇന്ന് മനസു തുറന്ന് ചിരിച്ച്",Anandu B S,39,True,None
UgyimJfacY4KyToWzk14AaABAg,"ചെറുതായെങ്കിലും ചിരിച്ചെങ്കിൽ ഞങ്ങളുടെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യാൻ മറക്കല്ലേ Subscribe :  ",Malabari Cafe,1,False,None
UgwfCOQLGai3HUU-Iwp4AaABAg,"- ഇങ്ങനെ കേൾക്കാതിരിക്കാൻ എന്താ വഴി ?- ഒറ്റ വഴിയൊള്ളൂ- എന്താ അത്?- കല്യാണം കഴിക്കാതിരിക്ക അതന്നെ",അ ലോഷി,18,True,None
UgzkCZ3s3P8HkAz251t4AaABAg,"ചെറുതായെങ്കിലും ചിരിച്ചെങ്കിൽ ഞങ്ങളുടെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യാൻ മറക്കല്ലേ Subscribe :  ",Malabari Cafe,2,False,None
UgxjNLImuErbdL7djhB4AaABAg,"1:57 മുതൽ 2:16 വരെയുള്ള ദിനേശേട്ടന്റെ അഭിനയം മുറിക്കുള്ളിലേയ്ക്ക് ചെറുതായൊന്ന് എത്തി നോക്കുന്നുണ്ടല്ലോ അത് കിടു ",Ajesh T K Onakkoor,10,True,None
Ugx8wa3dNAwpf14zKT54AaABAg,"ഒരു മാമാങ്കം ആരുന്നു മനസ്സിൽ... പക്ഷേ മാമന്റെ അങ്കം ആയി പോയി...!!! ",Malabari Cafe,35,False,None
UgwfIRuAYTMdUCSVt4t4AaABAg,"എല്ലാ വർഷവും കരോള് ന് ഇറങ്ങാം എന്ന് ഉള്ളത് പരോൾ എന്ന് പറയണ ഒരു ഹമുക്ക് സൂർത്ത് എനിക്കും ഉണ്ട് ",ꪖꪑꫀꫀr ꪖ᥇ᦔꪊꪶ kꫝꪖᦔꪖr,7,True,None
Ugz7XmNunkmx_YkgtW14AaABAg,"കട്ട വെയ്റ്റിംഗ് ",REELS OF ANVIKA,2,True,None
UgzzOt7o5WRKLVpAh7B4AaABAg,"ചെറുതായെങ്കിലും ചിരിച്ചെങ്കിൽ ഞങ്ങളുടെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യാൻ മറക്കല്ലേ Subscribe :  ",Malabari Cafe,1,False,None
UgwHSMeiA8xvQ-v3Nf14AaABAg,"അമ്മേടെ ചിരി ഒരു രക്ഷയും ഇല്ല ",Reshma Remani,28,True,None
Ugx7wbo0biizNf9lS_p4AaABAg,"ചെറുതായെങ്കിലും ചിരിച്ചെങ്കിൽ ഞങ്ങളുടെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യാൻ മറക്കല്ലേ Subscribe :  ",Malabari Cafe,61,False,None
UgwI5vGcidkuAJIZO-l4AaABAg,"ദിനേശ് ഏട്ടനെ ബിഗ് സ്‌ക്രീനിൽ കാണാൻ ആഗ്രഹം ഉള്ളവർ ലൈകിം",Mirzas Mirz,361,True,None
UgzbbVrVUjGbbt8H0EV4AaABAg,"ചെറുതായെങ്കിലും ചിരിച്ചെങ്കിൽ ഞങ്ങളുടെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യാൻ മറക്കല്ലേ Subscribe :  ",Malabari Cafe,34,False,None
UgyVVrLp_dsSvHThr9F4AaABAg,"1:39പിന്നെ ഇവിടെ എല്ലാ ആഴ്ചയും പെപ്സിയുടെ ബോട്ടിലിലല്ലേ ബ്ലഡ് കൊടുക്കുന്നത്",ദശമൂലം ദാമു DD,311,True,None
UgxUZlCX7XwrAu2Kiz14AaABAg,"ചെറുതായെങ്കിലും ചിരിച്ചെങ്കിൽ ഞങ്ങളുടെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യാൻ മറക്കല്ലേ Subscribe :  ",Malabari Cafe,7,False,None
UgyB-eoiDe-gVvQBPYd4AaABAg,"കുറേ വർഷങ്ങൾ മക്കളും അവരുടെ മക്കളും ഒരുമിച്ചു സന്തോഷത്തോടെ ജീവിക്കാൻ ഈശ്വരൻ അനുഗ്രഹിക്കട്ടെ",Rajeev R Nath,102,True,None
UgynE47zh0uCegpEPyB4AaABAg,"വയസ്സായവരാണെല്ലോ ഫുൾ rocking അത് പൊളിച്ചു. Bcz അധികസ്ഥലത്തും പ്രായമായവർ ഡാൻസിനും പാട്ടിനൊക്കെ എതിരായിരിക്കും... നിങ്ങളുടെ ഫാമിലി suuper",Faseela Faseela,43,True,None
UgwNnSBow-53u-orAo54AaABAg,"ചെറുതായെങ്കിലും ചിരിച്ചെങ്കിൽ ഞങ്ങളുടെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യാൻ മറക്കല്ലേ Subscribe :  ",Malabari Cafe,41,False,None
Ugz4EQWf_x48RFRa4UJ4AaABAg,"സുലുന്റെ ആ slang കേട്ടാ മാത്രം മതി ചിരിച്ച് ചാവാൻ.. രണ്ടാളും പൊളിച്ച്",Anandu B S,180,True,None
UgzYVsisV4d0RsQXgph4AaABAg,"ആദ്യം തന്നെ പറയട്ടെ... ദിനേശേട്ടൻ & സുലു ചേച്ചി  ഇഷ്ടം... പിന്നെ ഇപ്പോളത്തെ trending ജോളി ചേച്ചിയും ആട്ടിൻ സൂപ്പും ഒക്കെ ആണല്ലോ...but ഈ ജോളി effect കേരളത്തിലെ എല്ലാ സ്ത്രീകളെയും ഓരോ ജോളിമാരായി കണ്ട് അപമാനിക്കാനായി ചിലർ(പുരുഷന്മാർ) ഉപയോഗിക്കുന്നു എന്നത് ഒരു സങ്കടം തന്നെയാണ്.. so ഇത്തരം ഒരു അവസരത്തിലുള്ള സുലുവിന്റെയും ദിനേശേട്ടന്റെയും പ്രതികരണങ്ങൾ എങ്ങനെയായിരിക്കും എന്ന് കാണാൻ ആഗ്രഹമുണ്ട്... കൂട്ടത്തിൽ നിങ്ങളുടേതായി ഈ society ക്ക് നല്ലൊരു മെസ്സേജ് കൂടി കൊടുക്കാമോ... പിന്നെ video ടെ concept എന്തായാലും ദിനേശേട്ടന്റെ acting പൊളിക്കും എന്നുറപ്പാ..കൂടെ സുലു ചേച്ചി കുടിയായാലോ...ഹോ പിന്നെ പറയേം വേണ്ടാ...എന്തായാലും നിങ്ങളുടെ next videos ഇനായി കട്ട waiting ആണ്...ഇനി വരാനിരിക്കുന്ന series ഉം success ആകട്ടേയെന്ന് പ്രാർത്ഥിക്കുന്നു..love u guyzz nd god bless u",Sruthy Mohan,57,True,None
UgyZ4ccY8pRtOQluDW14AaABAg,"നിങ്ങൾക്ക് ഇത് വിശ്വസിക്കാമോ ചിരി അടക്കിപ്പിടിച്ച് കാണുവിൻ  പൊളിച്ചു അവസാനം ഫൈൻ അടക്കാൻ ലോൺ വരെ എടുക്കേണ്ടി വന്നാ അൽ പാവം പ്രവാസി ",Amina Abdu,0,True,None
UgxSCNrsYphsipMmyqZ4AaABAg,"ജിമ്മൻ അടിപൊളിയായി  അഭിനയിച്ചു ",AKSHAY MK,6,True,None
UgxyEEcCJfMXClh4pnZ4AaABAg,"ഒരു ദിവസംകൊണ്ട് ഫുൾ വീഡിയോ കണ്ടവർ ഉണ്ടോ ഇന്നാണ് മുയ്‌വൻ കണ്ടു തീർത്തത് ",SBC MEDIA,64,True,None
UgxNvplgaqNVkre5VsF4AaABAg,"മാമനോട് സംസാരിക്കുന്ന സീൻ ഒരു രക്ഷേം ഇല്ല ദിനേശേട്ട നിങ്ങൾ പൊളിയാണ് ",Lenis World Malayalam,174,True,None
